post_id,permalink,post_message,type,date_posted,lifetime_unique_video_views,lifetime_unique_30s_views,lifetime_unique_watches_at_95p,lifetime_unique_60s_video_views
102088165248724_177382940867946,https://www.facebook.com/sugboanongsimbahan/videos/177382940867946/,"Episode 5: HOLY THURSDAY | JOIN US on PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. Abel Villarojo, from Palm Sunday to Black Saturday. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection. #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,3/31/21 7:00 PM,2454,559,175,403
102088165248724_3022686727954987,https://www.facebook.com/sugboanongsimbahan/videos/3022686727954987/,"Episode 6: GOOD FRIDAY | JOIN US on PANAW: A HOLY WEEK JOURNEY WITH JESUS featuring Fr. Abel Villarojo, from Palm Sunday to Black Saturday. Let us walk with Jesus as we reflect upon His Passion, Death and Resurrection. #SugboanongSimbahan #500YoCCebu #HolyWeek2021",Video,4/1/21 7:00 PM,1977,479,181,371
102088165248724_130729895717884,https://www.facebook.com/sugboanongsimbahan/posts/130729895717884,"IN CASE YOU MISSED IT | On May 1, 2021, The National Shrine of St. Joseph in Mandaue City, Archdiocese of Cebu, hosted the National Consecration to St. Joseph as part of the celebration of the Year of St. Joseph.   Ite ad Ioseph, Ite cum Ioseph. Go to Joseph, journey with Joseph.   #SugboanongSimbahan #YearofStJoseph",Video,5/1/21 7:00 PM,2501,616,192,450
102088165248724_3193500307419747,https://www.facebook.com/sugboanongsimbahan/videos/3193500307419747/,Tinieblas/Tenebrae on Maundy Thursday Presider: Cebu Archbishop Jose S. Palma   #semanasanta2021 #SugboanongSimbahan,Video,3/31/21 3:45 PM,3197,657,1,398
102088165248724_133123795447570,https://www.facebook.com/sugboanongsimbahan/videos/133123795447570/,"LIVE | Chronos et Kairos - God's Time in Philippine Liturgical Seasons (Dance Drama)  The Terraces, Ayala Center Cebu Second-Day Triduum 12 April 2021  #SugboanongSimbahan  #500YoCCebu  #GiftedtoGiveCebu",Video,4/12/21 4:22 AM,13171,3391,9,2175
102088165248724_234951794775644,https://www.facebook.com/sugboanongsimbahan/videos/234951794775644/,"Formal Launching and Press Con: Cebu Archdiocesan Website, Official Social Media Platforms and the 500YoCCebu.ph Website February 2, 2021 | 10:00AM",Video,2/1/21 6:04 PM,8441,1339,1,907
102088165248724_1075559836291014,https://www.facebook.com/sugboanongsimbahan/videos/1075559836291014/,"LIVE NOW | With a grateful heart for the gift of life and ministry, CEBU ARCHBISHOP JOSE S. PALMA, DD presides over the THANKSGIVING MASS on the SOLEMNITY OF ST. JOSEPH, THE SPOUSE OF MARY and on the occasion of his 71st BIRTHDAY CELEBRATION today, 19 March 2021.  Livestreamed from the St. Joseph Private Chapel, Archbishop's Residence Compound, with him are the members of the Archbishop's Residence Household, some members of Cebu Clergy and Cebu Auxiliary Bishop Midyphil B. Billones, DD and Cebu Auxiliary Bishop-Emeritus ANTONIO R. RAÑOLA, DD, as the Preacher.  The Office of the Archbishop would like to thank, in a very special way, the SPONSOR of this FEAST DAY: Mr. MICHAEL ERIC GO of the PHILIPPINE SPAN ASIA CARRIER CORP.  ""Ite ad Ioseph. Ite cum Ioseph.""  #SugboanongSimbahan #500YoCCebu #GiftedToGiveCebu",Video,3/18/21 6:49 PM,1664,400,1,306
102088165248724_3490299747764228,https://www.facebook.com/sugboanongsimbahan/videos/3490299747764228/,LIVE | Cebu Archbishop Jose S. Palma presides over the ASH WEDNESDAY MASS with the members of the Archbishop's Residence Household.   #SugboanongSimbahan  #RCACnowOnline  #500YoCCebu  #GiftedToGiveCebu,Video,2/16/21 4:49 PM,931,191,1,125
102088165248724_769019163737816,https://www.facebook.com/sugboanongsimbahan/videos/769019163737816/,"JOIN US | Today, 14 March 2021, on this fifth day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.   May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) Fr. Ponce Jed B. Bellones, District V Episcopal Vicar, for being our presider and preacher today; and (2) Mrs. Michelle Yu, as the sponsor for the fifth day novena.  Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.  ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph",Video,3/14/21 1:25 AM,307,58,1,40
102088165248724_7209860572420281,https://www.facebook.com/sugboanongsimbahan/videos/7209860572420281/,"JOIN US | Today, 11 March 2021, on this second day NOVENA PRAYERS AND HOLY MASS in honor of SAINT JOSEPH, SPOUSE OF MARY, let us pray for the intentions sent to us via text messages or private calls.   May we all rediscover the presence of this great saint in our life, who has been our intercessor, a support and a guide in times of trouble.  We also thank the following who have helped us in our liturgical celebrations: (1) Msgr. Rogelio T. Fuentes, PC, District II - Episcopal Vicar, for being our presider and preacher today; and (2) Engr. Lito and Mrs. Fe Barino as the sponsor for the second day novena.   Live from the St. Joseph, the Spouse of Mary, Private Chapel, Archbishop's Residence Compound.   ST. JOSEPH, OUR GUIDE DURING UNCERTAINTIES, pray for us. #SugboanongSimbahan #YearOfStJoseph",Video,3/11/21 1:23 AM,435,71,1,52
102088165248724_153630533314059,https://www.facebook.com/sugboanongsimbahan/videos/153630533314059/,"LIVE | Join us for the special contemplation of the Holy Shroud of Turin presided over by Monsignor Nosiglia, Archbishop of Turin. Tell us what country you are writing from and what your prayer intentions are. To support broadcasts like this one please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/ Images - Vatican Media",Video,4/3/21 8:03 AM,229,19,0,6
102088165248724_270377984559901,https://www.facebook.com/sugboanongsimbahan/videos/270377984559901/,"March 27, 2021 | Feast Day of Saint Pedro Calungsod  Pontifical Mass  Presider: Archbishop Jose S. Palma, D.D.  5:15pm - Holy Rosary 6:00pm - Holy Mass",Video,3/27/21 2:36 AM,1376,270,0,176
102088165248724_163674942114904,https://www.facebook.com/sugboanongsimbahan/videos/163674942114904/,G! Mission Webinar CBCP Episcopal Commission on Mission and Dominus Est,Video,2/26/21 10:59 PM,352,61,0,24
102088165248724_239425434475875,https://www.facebook.com/sugboanongsimbahan/videos/239425434475875/,LIVE: EUCHARISTIC ENCOUNTER Eucharistic Adoration and Prayer for Vocations  #ArchdiocesanVocationAwarenessWeek #ArchdioceseofCebu #beadiocesanseminarian,Video,2/6/21 1:51 AM,310,42,0,26
102088165248724_1757531137758897,https://www.facebook.com/sugboanongsimbahan/videos/1757531137758897/,Tinieblas/Tenebrae on Black Saturday  Presider: Cebu Archbishop Jose S. Palma   #semanasanta2021 #SugboanongSimbahan,Video,4/2/21 3:44 PM,1892,371,1,246
102088165248724_173135794542226,https://www.facebook.com/sugboanongsimbahan/videos/173135794542226/,Maundy Thursday: 1st Day of the Easter Triduum: Washing of the Feet Mass for The Last Supper of The Lord Commemmoration of the Institution of the Holy Eucharist  Presider: Cebu Archbishop Jose S. Palma  #semanasanta2021 #SugboanongSimbahan,Video,4/1/21 12:41 AM,1014,269,0,194
102088165248724_304959831230839,https://www.facebook.com/sugboanongsimbahan/videos/304959831230839/,"PREPARATORY CONSECRATION TO ST. JOSEPH St. Joseph, Terror of Demons Day 7 | April 28, 2021 5:00PM - Reflection from H.E. Most Rev. Patrick Daniel Y. Parcon, D.D. 5:30PM - Holy Mass presided by Rev. Fr. Jerome L. Yu",Video,4/28/21 1:51 AM,315,47,1,34
102088165248724_168368321785710,https://www.facebook.com/sugboanongsimbahan/videos/168368321785710/,Tinieblas/Tenebrae on Good Friday Presider: Cebu Archbishop Jose S. Palma   #semanasanta2021 #SugboanongSimbahan,Video,4/1/21 3:49 PM,2525,508,1,328
102088165248724_1520255984831839,https://www.facebook.com/sugboanongsimbahan/videos/1520255984831839/,Easter Sunday: Mass for Encuantro/Sugat   Presider: Cebu Archbishop Jose S. Palma  #CebuEaster2021 #SugboanongSimbahan,Video,4/3/21 1:43 PM,3067,591,1,402
102088165248724_492311191964434,https://www.facebook.com/sugboanongsimbahan/videos/492311191964434/,"PREPARATORY CONSECRATION TO ST. JOSEPH St. Joseph, Glory of Domestic Life Day 1 | April 22, 2021 5:00PM - Reflection from H.E. Most Rev. Broderick S. Pabillo, D.D. 5:30PM - Holy Mass presided by H.E. Most Rev. Midyphil B. Billones, D.D. #YearOfSaintJoseph #NationalConsecrationToSaintJoseph",Video,4/22/21 2:01 AM,396,89,0,66
102088165248724_829657097584057,https://www.facebook.com/sugboanongsimbahan/videos/829657097584057/,LIVE | Join us for the Holy Mass presided over by Pope Francis on the occasion of the 500th anniversary of Christianity in the Philippines from the St. Peter’s Basilica.   To support broadcasts please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/  Let us know where you are watching from and what your prayer requests are!   Images - Vatican Media.,Video,3/14/21 12:45 AM,13163,2335,6,1623
102088165248724_863975497731991,https://www.facebook.com/sugboanongsimbahan/videos/863975497731991/,"LIVE: Institution to the Ministries of Lector and Acolyte and the Rite of Admission to the Holy Orders | Vocation Sunday | 5th Sunday in Ordinary Time  with Cebu Archbishop Jose S. Palma, SThD, DD.  Live at Saint Charles Borromeo Chapel Seminario Mayor de San Carlos  #ArchdioceseofCebu #smsc2021 #VocationSunday",Video,2/6/21 5:45 PM,342,76,0,53
102088165248724_3230984703604629,https://www.facebook.com/sugboanongsimbahan/videos/3230984703604629/,"Third Day of Triduum Mobile Procession | April 13, 2021  #500YoCCebu #SantoNiñoat500 #500YearsofChristianityinthePhilippines",Video,4/12/21 10:05 PM,2363,431,0,268
102088165248724_266832915095772,https://www.facebook.com/sugboanongsimbahan/videos/266832915095772/,LIVE | Don't miss the Holy Mass on the Lord's Supper presided over by Cardinal Battista Re from St. Peter's Basilica.   Write your prayer intentions in the comments. Credit: Vatican Media  To support broadcasts like this one please consider making a donation here: https://sd.ewtn.com/love-and-understanding-of-god/  Images - Vatican Media,Video,4/1/21 8:57 AM,643,125,3,72
102088165248724_149565260482826,https://www.facebook.com/sugboanongsimbahan/videos/149565260482826/,"LIVE | Holy Rosary to invoke the end of the pandemic from the National Shrine of the Immaculate Conception in Washington, USA. Today we pray especially for leaders of nations and international bodies. Write your prayer intentions in the comments.",Video,5/17/21 8:57 AM,135,14,0,9
102088165248724_535853174250499,https://www.facebook.com/sugboanongsimbahan/videos/535853174250499/,"LIVE | Prayer of the Holy Rosary to invoke the end of the pandemic from the Shrine of Our Lady of Knock, Ireland. Today we pray especially for the people with disabilities. Write your prayer intentions in the comments. Credit: Vatican Media.",Video,5/10/21 9:08 AM,220,30,1,17
102088165248724_113340137456860,https://www.facebook.com/sugboanongsimbahan/posts/113340137456860,WATCH THIS | Jubilee Teaser Video for the 500 Years of Christianity - Archdiocese of Cebu celebrations.  c/o 500 Years of Christianity - Archdiocese of Cebu #SugboanongSimbahan #500YoCCebu #GiftedToGive,Video,3/12/21 4:00 AM,1078,299,151,0
102088165248724_117485717042302,https://www.facebook.com/sugboanongsimbahan/posts/117485717042302,"DOWNLOAD NOW | The ARCHDIOCESE OF CEBU, spearheaded by the Cebu Archdiocesan Commission for the Cultural Heritage of the Church, in partnership with the Archdiocesan Museum of Cebu, InnoPub Media and Smart Communities, presents to everyone PANAW SA PAGTUO: THE JOURNEY OF FAITH OF 500 YEARS OF CHRISTIANITY Mobile App both for Android and iOS devices.  ""This is, in fact, a gift of the Archdiocese to all of us in order to guide us in our journey of faith, to lead us to proper understanding of the truth, and as well as, to enjoin us in the conservation of the cultural heritage of the Church."" (Fr. @Brian Brigoli, Chair, CACCHC)  For Android users:  https://play.google.com/store/apps/details?id=com.innopub.panawsapagtuo  For iOS users: https://apps.apple.com/ph/app/panaw-sa-pagtuo/id1555189302  DOWNLOAD NOW AND EXPLORE VIRTUALLY OUR RICH HISTORY! #SugboanongSimbahan #500YoCCebu #GiftedToGiveCebu #500YoCC #HolyWeek2021 #VisitaIglesia2021 #TravelSmart",Video,3/31/21 9:00 PM,2788,599,164,317
102088165248724_438868084057191,https://www.facebook.com/sugboanongsimbahan/videos/438868084057191/,"REFLECT WITH US | The Roman Catholic Archdiocese of Cebu, through The Cebu Metropolitan Cathedral, in celebration of the 500 Years of Christianity, brings you SIETE PALABRAS 2021, premiering on 2 April 2021 (Good Friday) at 12NN.  Join us as we reflect on the SEVEN LAST WORDS OF JESUS, with the theme: GIFTED TO GIVE.  Brought to us by DYRF Radio Fuerza 1215kHz, MYTV, Manila Bankers Life Insurance Corporation, Kaiser International Health Group, Inc., Kaiser Medical Center, Inc, International Marketing Group (IMG), and GMA TV-7. #SugboanongSimbahan #500YoCCebu #GiftedToGiveCebu  _________________ Siete Palabras 2021 Theme: Gifted to Give April 2, 2021 (Good Friday) at 12:00 noon  PASIUNA Rev. Fr. Marvin S. Mejia Moderator, Team of Pastors San Narciso Parish, Consolacion  Unang Pulong: AMAHAN, PASAYLOA SILA KAY WALASILA MASAYOD SA ILANG GIBUHAT Rev. Fr. Euselito A. Tulipas Chairman, Commission on Mission  Ikaduhang Pulong:   AMEN, SULTIHAN KO IKAW, KARONG ADLAWA ADTO KA SA PARAISO UBAN KANAKO. Rev. Fr. Isidro Cedric Alimbuyog, MSP Parochial Vicar, Blessed Sacrament Parish, Cebu City  Ikatulong Pulong:   BABAYE, ANIA ANG IMONG ANAK; ANAK, ANIA ANG IMONG INAHAN. Sr. Maricor V. Talay, MCST Chairperson, Association of Consecrated Women of Cebu  Ikaupat nga Pulong:   DIOS KO, DIOS KO, NGANONG GIBIYAAN MO AKO? Rev. Fr.  Roberto R. Archie Carampatan, SJ Parish Priest, Archdiocesan Shrine of the Sacred Heart of Jesus, Cebu City  Ikalimang Pulong:   GIUHAW AKO! Rev. Fr. Melchor P. Fuerzas, SVD Asst. Vice President for Administration, University of San  Carlos, Cebu City  Ikaunom nga Pulong:   NATAPOS  NA. Rev. Fr. Rudy A. Bugna, OSA Prior/Treasurer, Augustinian Novitiate and Prayer House (ANPH) Lower Mohon, Talisay City  Ikapitong Pulong:   AMAHAN, SA  IMONG  MGA KAMOT ITUGYAN KO ANG  AKONG  KALAG. Rev. Fr. Benido Tumol, MSC Parochial Vicar, National Shrine of the Virgen dela Regla, Lapulapu City  PANAPOS Most Rev. Jose S. Palma, DD Archbishop of Cebu",Video,4/1/21 9:00 PM,15058,3642,13,2730
102088165248724_200689774834221,https://www.facebook.com/sugboanongsimbahan/videos/200689774834221/,Here's the VIDEO MESSAGE OF POPE FRANCIS for the Jubilee Celebration of the 500 Years of Christianity in the Philippines. #SugboanongSimbahan #500YoCCebu #500YoC #GiftedToGiveCebu  Credits: Vatican News CBCP News CBCP ECSC,Video,4/3/21 5:00 PM,1890,365,88,251
